"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2005","2005",88.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2006","2006",90.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2007","2007",92.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2008","2008",96.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2009","2009",96.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2010","2010",100,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2011","2011",100.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2012","2012",103,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2013","2013",103.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2014","2014",105,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2015","2015",105.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2016","2016",105.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DNK","Denmark","2017","2017",107.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1970","1970",12.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1971","1971",13.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1972","1972",14.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1973","1973",16.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1974","1974",20.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1975","1975",23,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1976","1976",26.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1977","1977",28.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1978","1978",30.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1979","1979",33.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1980","1980",36.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1981","1981",40.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1982","1982",44.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1983","1983",47.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1984","1984",52,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1985","1985",54.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1986","1986",57.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1987","1987",59.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1988","1988",64.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1989","1989",68.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1990","1990",72.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1991","1991",73.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1992","1992",73.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1993","1993",75.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1994","1994",76.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1995","1995",79.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1996","1996",79.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1997","1997",81.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1998","1998",84,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","1999","1999",84.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2000","2000",86.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2001","2001",89.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2002","2002",89.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2003","2003",90.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2004","2004",90.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2005","2005",91.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2006","2006",92.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2007","2007",94.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2008","2008",97.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2009","2009",99.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2010","2010",100,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2011","2011",102.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2012","2012",105.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2013","2013",108.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2014","2014",110.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2015","2015",112.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2016","2016",113.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FIN","Finland","2017","2017",114.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1970","1970",16,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1971","1971",16.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1972","1972",18.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1973","1973",19.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1974","1974",21.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1975","1975",24.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1976","1976",27.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1977","1977",29.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1978","1978",32.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1979","1979",36,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1980","1980",40.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1981","1981",44.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1982","1982",50.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1983","1983",55.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1984","1984",59.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1985","1985",62.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1986","1986",65.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1987","1987",67.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1988","1988",69.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1989","1989",71.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1990","1990",73.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1991","1991",75.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1992","1992",76.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1993","1993",78.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1994","1994",78.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1995","1995",79.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1996","1996",80.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1997","1997",81.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1998","1998",82.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","1999","1999",82.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2000","2000",83.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2001","2001",85.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2002","2002",87.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2003","2003",88.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2004","2004",90.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2005","2005",92.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2006","2006",94.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2007","2007",96.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2008","2008",98.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2009","2009",98.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2010","2010",100,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2011","2011",100.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2012","2012",102.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2013","2013",102.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2014","2014",103.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2015","2015",104.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2016","2016",105,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","FRA","France","2017","2017",105.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1970","1970",34.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1971","1971",37.4,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1972","1972",39.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1973","1973",41.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1974","1974",44.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1975","1975",47.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1976","1976",48.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1977","1977",50.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1978","1978",51.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1979","1979",54.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1980","1980",57.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1981","1981",59.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1982","1982",62.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1983","1983",64,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1984","1984",65.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1985","1985",66.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1986","1986",68.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1987","1987",69.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1988","1988",70.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1989","1989",72.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1990","1990",75.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1991","1991",77.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1992","1992",81.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1993","1993",85,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1994","1994",86.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1995","1995",88.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1996","1996",89.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1997","1997",89.3,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1998","1998",89.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","1999","1999",90.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2000","2000",89.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2001","2001",90.9,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2002","2002",92.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2003","2003",93.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2004","2004",94.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2005","2005",94.8,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2006","2006",95.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2007","2007",96.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2008","2008",97.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2009","2009",99.2,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2010","2010",100,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2011","2011",101.1,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2012","2012",102.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2013","2013",104.6,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2014","2014",106.5,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2015","2015",108.7,,
"ECONPIBN","Gross domestic product","INDICEIP","Price index (2010=100)","DEU","Germany","2016","2016",110.1,,
